"tweet_id","text","query","user_id","user_name","follower_count","user_tweet_count","likes","retweets","location_name","latitude","longitude","user_location","date"
1346916155387240448,"breaking national protesters supporting president donald trump stormed the us capitol clashing with police and forcing a delay in the constitutional process to affirm presidentelect joe bidens win","president",158192819,"",1079,11834,0,0,"",NA,NA,"CA","2021-01-06"
1346916151788507136,"joe biden will be president regardless of what else happens today and i truely hope that he has soon to be ag merrick garland investigate trump and throw him in prison","president",330089185,"",284,3931,4,0,"",NA,NA,"OH","2021-01-06"
1346916147740991488,"president trump there is an additional remedy joe and hunter biden should be arrested before january 20th for corruption and treason relating to their bribes received from china the ukraine and russia","president",2742831744,"",100,5531,0,116,"",NA,NA,"","2021-01-06"
1346916146004582400,"as they prepare to confirm presidentelect joe bidens clear victory over president donald trump republican lawmakers have turned what has long been a routine procedureconfirming states electoral countsinto a pitched partisan loyalty test","president",89719254,"",1259,11214,0,40,"",NA,NA,"","2021-01-06"
1346916145165688832,"president trump if the news outlets paid attention to the fact of the size of the crowds at your rallies they would see that there is no way joe biden won the presidency stopthesteal","president",3192330104,"",9,1038,0,0,"",NA,NA,"","2021-01-06"
1346916141852094464,"protestors objecting to joe bidens victory breached the us capitol security barriers as lawmakers tried to count the electoral college results in an extraordinary moment spurred by president trumps protest of election results follow our live updates","president",2720578398,"",1556,6683,0,115,"",NA,NA,"","2021-01-06"
1346916138882629632,"confirmed brett mcgurk who served as envoy for the global coalition against isis under trump admin before resigning in protest over president trumps decision to withdraw from syria will join the biden admin as middle east and africa director at the national security council","president",262818152,"",1514,12149,0,2453,"",NA,NA,"DC","2021-01-06"
1346916132977057792,"breaking news vice president mike pence was rushed from the senate chamber and the capitol building was placed on lockdown as protrump protesters who sought to overturn presidentelect joe bidens victory stormed congress","president",212019807,"victoria steveley",4144,18450,0,1608,"",NA,NA,"","2021-01-06"
1346916126819831808,"nothing they do is going to change biden being president i hope they c an get these morons under control and get them outtrump is going down for thisnot today or tomorrow but soon","president",1266112434412179456,"",370,7610,1,0,"",NA,NA,"","2021-01-06"
1346916126790463488,"washingtondc this is truly horrific the sitting president is a complete threat to democracy he has created this violence with his dangerous rhetoric and actions there are still too many days before he has to make way for president elect biden in my opinion enough now trump","president",965945523499950080,"",5961,136352,0,46,"",NA,NA,"","2021-01-06"
1346916121853747200,"arkansas leaders are reacting to news that protrump supporters breached the countrys capitol during a joint session with congress to confirm joe biden as president","president",1320033782,"jade jackson",12624,77511,0,6,"",NA,NA,"AR","2021-01-06"
1346916121212018688,"last summer i asked you to your face to condemn white supremacist terrorism enabled by trump and you refused even now you wont accept biden as president amp support trump despite his loss even now you wont call this an act of terrorism amp condemn it your silence led to this","president",1295198970990538752,"",387,291,0,180,"",NA,NA,"","2021-01-06"
1346916121090396160,"thousands of protrump protesters flocked to the nations capital today in support of president trumps demand that vice president mike pence and congress block joe bidens presidential victory","president",836264074447052800,"",158,267,0,407,"",NA,NA,"","2021-01-06"
1346916120368918528,"presidentelect joe biden to comment shortly on todays attack on us capitol an attack implicitly but not explicitly egged on by president trump who urged supporters to take their protest to the capitol","president",347991132,"",393,4773,0,33,"",NA,NA,"","2021-01-06"
1346916119412695040,"defying us president donald trump vicepresident mike pence said that he does not have the power to discard electoral votes that will make joe biden the next president","president",985685642,"",123,619,0,27,"",NA,NA,"","2021-01-06"
1346916116140941312,"so cute the proud boys committing treason think stopping the electoral process means trump stays in office nope trump leaves jan 20 at noon if no new president is decided nancy pelosi becomes acting president until biden is sworn in so look at how many want nancy in charge","president",92999280,"",399,49885,0,0,"",NA,NA,"","2021-01-06"
1346916111250558976,"president trump we will never give up we will never concede yet trump doesnt have to concede because in hours this election process will be officially over presidentelect joe biden will come into office in 14 days and trump will be complaining as a private citizen","president",3283517004,"",1506,31300,0,1772,"",NA,NA,"","2021-01-06"
